dataset_uuid,tag_name
62540b88-366d-4c7b-8987-564d4b285003,contracts
62540b88-366d-4c7b-8987-564d4b285003,environment
62540b88-366d-4c7b-8987-564d4b285003,education
62540b88-366d-4c7b-8987-564d4b285003,satellite
62540b88-366d-4c7b-8987-564d4b285003,procurement
62540b88-366d-4c7b-8987-564d4b285003,geojson
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,air-quality
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,gdp
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,finance
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,climate-change
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,demographics
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,statistics
9bf894ad-0de3-440e-97c1-b9e86cbc79cc,vaccination
9bf894ad-0de3-440e-97c1-b9e86cbc79cc,contracts
9bf894ad-0de3-440e-97c1-b9e86cbc79cc,population
9bf894ad-0de3-440e-97c1-b9e86cbc79cc,climate-change
9bf894ad-0de3-440e-97c1-b9e86cbc79cc,api
9292a4bf-b5fd-4632-8447-6005ee04dfa7,grants
9292a4bf-b5fd-4632-8447-6005ee04dfa7,mapping
9292a4bf-b5fd-4632-8447-6005ee04dfa7,satellite
84126262-bc53-4981-84ff-5540eb02bfb5,gis
84126262-bc53-4981-84ff-5540eb02bfb5,demographics
11639c1a-1a68-4b97-b0b7-f752da525de8,api
11639c1a-1a68-4b97-b0b7-f752da525de8,gis
11639c1a-1a68-4b97-b0b7-f752da525de8,inflation
11639c1a-1a68-4b97-b0b7-f752da525de8,mortality
11639c1a-1a68-4b97-b0b7-f752da525de8,vaccination
e88c993f-fb18-440c-8dea-a4f7267c49a6,gdp
e88c993f-fb18-440c-8dea-a4f7267c49a6,federal
e88c993f-fb18-440c-8dea-a4f7267c49a6,education
e88c993f-fb18-440c-8dea-a4f7267c49a6,energy
e88c993f-fb18-440c-8dea-a4f7267c49a6,contracts
4cc6b852-97f0-4733-aeee-7f2186f11e1b,tax
4cc6b852-97f0-4733-aeee-7f2186f11e1b,remote-sensing
4cc6b852-97f0-4733-aeee-7f2186f11e1b,flood
4cc6b852-97f0-4733-aeee-7f2186f11e1b,finance
4cc6b852-97f0-4733-aeee-7f2186f11e1b,mortality
4cc6b852-97f0-4733-aeee-7f2186f11e1b,state
9371111c-ba7b-416e-b81c-f1128480a4e6,transportation
9371111c-ba7b-416e-b81c-f1128480a4e6,gis
9371111c-ba7b-416e-b81c-f1128480a4e6,energy
9371111c-ba7b-416e-b81c-f1128480a4e6,agriculture
14dd711d-ed2e-4875-a1bd-b096143d4f96,census
14dd711d-ed2e-4875-a1bd-b096143d4f96,json
14dd711d-ed2e-4875-a1bd-b096143d4f96,gis
14dd711d-ed2e-4875-a1bd-b096143d4f96,infrastructure
14dd711d-ed2e-4875-a1bd-b096143d4f96,water-quality
efcd74fd-0062-4f98-ab6b-02b5e5de5ee1,survey
efcd74fd-0062-4f98-ab6b-02b5e5de5ee1,gdp
efcd74fd-0062-4f98-ab6b-02b5e5de5ee1,remote-sensing
efcd74fd-0062-4f98-ab6b-02b5e5de5ee1,environment
efcd74fd-0062-4f98-ab6b-02b5e5de5ee1,grants
52736be6-f95f-44e9-9ccb-0b108497e408,inflation
52736be6-f95f-44e9-9ccb-0b108497e408,contracts
52736be6-f95f-44e9-9ccb-0b108497e408,federal
52736be6-f95f-44e9-9ccb-0b108497e408,health
52736be6-f95f-44e9-9ccb-0b108497e408,housing
52736be6-f95f-44e9-9ccb-0b108497e408,annual
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,federal
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,satellite
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,grants
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,budget
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,agriculture
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,api
5f52898a-02cb-4558-ac30-257232b64e08,grants
5f52898a-02cb-4558-ac30-257232b64e08,local
5f52898a-02cb-4558-ac30-257232b64e08,flood
5f52898a-02cb-4558-ac30-257232b64e08,earthquake
def06936-bf3f-47a0-8a51-35965c0da85f,mapping
def06936-bf3f-47a0-8a51-35965c0da85f,gis
def06936-bf3f-47a0-8a51-35965c0da85f,wildfire
def06936-bf3f-47a0-8a51-35965c0da85f,hurricane
45329aa5-e5c8-4901-9d31-a1f9fee43357,mortality
45329aa5-e5c8-4901-9d31-a1f9fee43357,covid-19
45329aa5-e5c8-4901-9d31-a1f9fee43357,flood
45329aa5-e5c8-4901-9d31-a1f9fee43357,federal
45329aa5-e5c8-4901-9d31-a1f9fee43357,energy
754a9bc8-a0cf-45c0-850e-d5e6ef12b0dc,inflation
754a9bc8-a0cf-45c0-850e-d5e6ef12b0dc,json
797a56f8-ef15-4033-a6f0-4f1bdc002573,demographics
797a56f8-ef15-4033-a6f0-4f1bdc002573,mortality
fc71ccdc-e02a-4c19-9264-d1d17f885789,education
fc71ccdc-e02a-4c19-9264-d1d17f885789,gdp
fc71ccdc-e02a-4c19-9264-d1d17f885789,procurement
fc71ccdc-e02a-4c19-9264-d1d17f885789,spending
fc71ccdc-e02a-4c19-9264-d1d17f885789,tax
fc71ccdc-e02a-4c19-9264-d1d17f885789,flood
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,biodiversity
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,satellite
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,flood
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,annual
ff284128-2236-47aa-9727-4b3c0b9cb6fa,water-quality
ff284128-2236-47aa-9727-4b3c0b9cb6fa,tax
ff284128-2236-47aa-9727-4b3c0b9cb6fa,environment
696658d6-9ce4-48ba-9253-bcb5584e7746,vaccination
696658d6-9ce4-48ba-9253-bcb5584e7746,energy
696658d6-9ce4-48ba-9253-bcb5584e7746,employment
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,mapping
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,federal
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,demographics
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,public-safety
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,hurricane
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,wildfire
5e423470-8163-49e9-ab18-968a7ad27038,transportation
5e423470-8163-49e9-ab18-968a7ad27038,annual
509d787c-ea91-40ea-ad3c-c24fece9031d,gdp
509d787c-ea91-40ea-ad3c-c24fece9031d,annual
509d787c-ea91-40ea-ad3c-c24fece9031d,json
509d787c-ea91-40ea-ad3c-c24fece9031d,transportation
509d787c-ea91-40ea-ad3c-c24fece9031d,climate-change
e14c1147-c4a1-4b58-b85a-5f44b74ffbcf,statistics
e14c1147-c4a1-4b58-b85a-5f44b74ffbcf,remote-sensing
e14c1147-c4a1-4b58-b85a-5f44b74ffbcf,education
e14c1147-c4a1-4b58-b85a-5f44b74ffbcf,earthquake
4e62426b-fb72-47dd-82bd-7c605c999c6d,climate-change
4e62426b-fb72-47dd-82bd-7c605c999c6d,json
4e62426b-fb72-47dd-82bd-7c605c999c6d,vaccination
0dba43b9-9059-4931-af7c-d5d40547e752,budget
0dba43b9-9059-4931-af7c-d5d40547e752,real-time
0dba43b9-9059-4931-af7c-d5d40547e752,earthquake
0dba43b9-9059-4931-af7c-d5d40547e752,satellite
779f95bb-6145-4d67-8ded-bf346310fac7,satellite
779f95bb-6145-4d67-8ded-bf346310fac7,population
779f95bb-6145-4d67-8ded-bf346310fac7,annual
6a178165-27ac-47ee-8bde-484fb90716db,geojson
6a178165-27ac-47ee-8bde-484fb90716db,census
6a178165-27ac-47ee-8bde-484fb90716db,budget
6a178165-27ac-47ee-8bde-484fb90716db,demographics
0a809da3-401c-41bc-b2ab-56cf6eb64896,population
0a809da3-401c-41bc-b2ab-56cf6eb64896,time-series
0a809da3-401c-41bc-b2ab-56cf6eb64896,contracts
0a809da3-401c-41bc-b2ab-56cf6eb64896,health
0a809da3-401c-41bc-b2ab-56cf6eb64896,geojson
0a809da3-401c-41bc-b2ab-56cf6eb64896,procurement
8f93007b-5206-4c31-8b1c-661304bfab51,geojson
8f93007b-5206-4c31-8b1c-661304bfab51,demographics
8f93007b-5206-4c31-8b1c-661304bfab51,vaccination
8f93007b-5206-4c31-8b1c-661304bfab51,procurement
90894497-ce57-4714-ac90-087476aff850,demographics
90894497-ce57-4714-ac90-087476aff850,budget
90894497-ce57-4714-ac90-087476aff850,gdp
90894497-ce57-4714-ac90-087476aff850,grants
90894497-ce57-4714-ac90-087476aff850,finance
90894497-ce57-4714-ac90-087476aff850,real-time
a854baff-4b44-4df2-87df-d688ec373c4b,demographics
a854baff-4b44-4df2-87df-d688ec373c4b,covid-19
a854baff-4b44-4df2-87df-d688ec373c4b,csv
881753de-e2bb-4557-a2f8-36f1abfe9e29,contracts
881753de-e2bb-4557-a2f8-36f1abfe9e29,satellite
881753de-e2bb-4557-a2f8-36f1abfe9e29,local
8c6ccc52-dc0c-4ae3-9c32-b2cfecd65979,agriculture
8c6ccc52-dc0c-4ae3-9c32-b2cfecd65979,employment
c89e2086-906e-4ebf-8b76-9d7815318e94,air-quality
c89e2086-906e-4ebf-8b76-9d7815318e94,population
fea400b1-c3f2-42ff-b487-35f692ea3dfe,geojson
fea400b1-c3f2-42ff-b487-35f692ea3dfe,json
fea400b1-c3f2-42ff-b487-35f692ea3dfe,hurricane
fea400b1-c3f2-42ff-b487-35f692ea3dfe,population
fea400b1-c3f2-42ff-b487-35f692ea3dfe,energy
b8548208-2877-461d-b2aa-d08aa376f6dc,gdp
b8548208-2877-461d-b2aa-d08aa376f6dc,flood
b8548208-2877-461d-b2aa-d08aa376f6dc,gis
b8548208-2877-461d-b2aa-d08aa376f6dc,biodiversity
b8548208-2877-461d-b2aa-d08aa376f6dc,housing
05ec2e00-1445-4cb4-80fa-1e0e2dfc79b7,population
05ec2e00-1445-4cb4-80fa-1e0e2dfc79b7,local
361666ed-180c-49a2-8faa-e34f85940c62,federal
361666ed-180c-49a2-8faa-e34f85940c62,water-quality
361666ed-180c-49a2-8faa-e34f85940c62,mapping
0344bd92-a60d-4eb1-b9d1-adddaa24787e,real-time
0344bd92-a60d-4eb1-b9d1-adddaa24787e,transportation
0344bd92-a60d-4eb1-b9d1-adddaa24787e,public-safety
0344bd92-a60d-4eb1-b9d1-adddaa24787e,biodiversity
24be1dc5-6abd-4094-992f-3ba374db4d3d,contracts
24be1dc5-6abd-4094-992f-3ba374db4d3d,demographics
24be1dc5-6abd-4094-992f-3ba374db4d3d,time-series
24be1dc5-6abd-4094-992f-3ba374db4d3d,environment
24be1dc5-6abd-4094-992f-3ba374db4d3d,agriculture
8af823cf-0677-4e8a-8c0b-e16215705d62,agriculture
8af823cf-0677-4e8a-8c0b-e16215705d62,api
8af823cf-0677-4e8a-8c0b-e16215705d62,census
8af823cf-0677-4e8a-8c0b-e16215705d62,mortality
8af823cf-0677-4e8a-8c0b-e16215705d62,budget
fb29af9b-78e2-4155-8aac-8376cb13d509,tax
fb29af9b-78e2-4155-8aac-8376cb13d509,local
fb29af9b-78e2-4155-8aac-8376cb13d509,covid-19
fb29af9b-78e2-4155-8aac-8376cb13d509,biodiversity
fb29af9b-78e2-4155-8aac-8376cb13d509,procurement
258270e2-f86a-4d35-953a-5544afd7083b,gis
258270e2-f86a-4d35-953a-5544afd7083b,air-quality
258270e2-f86a-4d35-953a-5544afd7083b,mortality
258270e2-f86a-4d35-953a-5544afd7083b,gdp
258270e2-f86a-4d35-953a-5544afd7083b,satellite
258270e2-f86a-4d35-953a-5544afd7083b,json
cf52938f-2bed-4f27-97df-08a62c525861,open-data
cf52938f-2bed-4f27-97df-08a62c525861,population
cf52938f-2bed-4f27-97df-08a62c525861,air-quality
cf52938f-2bed-4f27-97df-08a62c525861,public-safety
58b9661c-e3f5-4b36-9068-f4cc6ff44ec2,transportation
58b9661c-e3f5-4b36-9068-f4cc6ff44ec2,environment
58b9661c-e3f5-4b36-9068-f4cc6ff44ec2,housing
58b9661c-e3f5-4b36-9068-f4cc6ff44ec2,budget
51f87702-9f8a-4c09-9f42-a65c1bfbcb4b,tax
51f87702-9f8a-4c09-9f42-a65c1bfbcb4b,budget
10b352f6-828b-435f-8b3a-96d489fd87e0,finance
10b352f6-828b-435f-8b3a-96d489fd87e0,biodiversity
10b352f6-828b-435f-8b3a-96d489fd87e0,air-quality
10b352f6-828b-435f-8b3a-96d489fd87e0,housing
10b352f6-828b-435f-8b3a-96d489fd87e0,wildfire
e783a0de-3592-4f86-9511-7baf926c83f6,air-quality
e783a0de-3592-4f86-9511-7baf926c83f6,covid-19
51821b40-ca37-4e87-adb2-bfc02416fdf3,state
51821b40-ca37-4e87-adb2-bfc02416fdf3,geojson
51821b40-ca37-4e87-adb2-bfc02416fdf3,survey
0a50de8d-c2ee-4e13-b045-d126e356e664,csv
0a50de8d-c2ee-4e13-b045-d126e356e664,gdp
0a50de8d-c2ee-4e13-b045-d126e356e664,api
0a50de8d-c2ee-4e13-b045-d126e356e664,grants
adcce43c-1599-44e0-aa3a-138525870e1c,water-quality
adcce43c-1599-44e0-aa3a-138525870e1c,remote-sensing
adcce43c-1599-44e0-aa3a-138525870e1c,gdp
adcce43c-1599-44e0-aa3a-138525870e1c,climate-change
adcce43c-1599-44e0-aa3a-138525870e1c,flood
adcce43c-1599-44e0-aa3a-138525870e1c,api
18c48761-5286-488a-859b-07df675a3cfe,time-series
18c48761-5286-488a-859b-07df675a3cfe,hurricane
18c48761-5286-488a-859b-07df675a3cfe,wildfire
5f179ba8-7a65-4954-a675-cb99a4332367,climate-change
5f179ba8-7a65-4954-a675-cb99a4332367,energy
3f9382c0-a113-4f68-ac5b-e367c0950fc4,api
3f9382c0-a113-4f68-ac5b-e367c0950fc4,grants
3f9382c0-a113-4f68-ac5b-e367c0950fc4,survey
3f9382c0-a113-4f68-ac5b-e367c0950fc4,water-quality
e011a5a7-fb40-44da-883c-e575075b1256,tax
e011a5a7-fb40-44da-883c-e575075b1256,geojson
e011a5a7-fb40-44da-883c-e575075b1256,employment
e011a5a7-fb40-44da-883c-e575075b1256,demographics
e011a5a7-fb40-44da-883c-e575075b1256,annual
e011a5a7-fb40-44da-883c-e575075b1256,gis
9e7a6dfa-1e59-4abe-9a7f-64764479b5b6,procurement
9e7a6dfa-1e59-4abe-9a7f-64764479b5b6,climate-change
9e7a6dfa-1e59-4abe-9a7f-64764479b5b6,geojson
9e7a6dfa-1e59-4abe-9a7f-64764479b5b6,mapping
9e7a6dfa-1e59-4abe-9a7f-64764479b5b6,environment
4583951c-8944-41b2-a685-aeed52637d30,inflation
4583951c-8944-41b2-a685-aeed52637d30,state
7ddef695-3886-4ddd-93df-dc41d220b253,tax
7ddef695-3886-4ddd-93df-dc41d220b253,water-quality
80814c59-3bca-4bf6-944c-41136372706a,vaccination
80814c59-3bca-4bf6-944c-41136372706a,public-safety
80814c59-3bca-4bf6-944c-41136372706a,annual
80814c59-3bca-4bf6-944c-41136372706a,wildfire
0d8a800f-1da2-4aee-bfa5-b44951ba4899,census
0d8a800f-1da2-4aee-bfa5-b44951ba4899,remote-sensing
0d8a800f-1da2-4aee-bfa5-b44951ba4899,public-safety
0d8a800f-1da2-4aee-bfa5-b44951ba4899,air-quality
f630ba40-03d7-413f-b1e8-3bc801f548d8,csv
f630ba40-03d7-413f-b1e8-3bc801f548d8,geojson
f630ba40-03d7-413f-b1e8-3bc801f548d8,spending
f630ba40-03d7-413f-b1e8-3bc801f548d8,real-time
f630ba40-03d7-413f-b1e8-3bc801f548d8,employment
13c28af8-92f1-4f03-a0b8-8e792ebfa394,infrastructure
13c28af8-92f1-4f03-a0b8-8e792ebfa394,transportation
13c28af8-92f1-4f03-a0b8-8e792ebfa394,wildfire
13c28af8-92f1-4f03-a0b8-8e792ebfa394,finance
feb39457-fe4f-4cb8-aac3-c73afe61b61a,open-data
feb39457-fe4f-4cb8-aac3-c73afe61b61a,employment
feb39457-fe4f-4cb8-aac3-c73afe61b61a,hurricane
feb39457-fe4f-4cb8-aac3-c73afe61b61a,state
feb39457-fe4f-4cb8-aac3-c73afe61b61a,climate-change
feb39457-fe4f-4cb8-aac3-c73afe61b61a,finance
699ac2c5-90e3-4a74-839e-b6bbc9d5b781,federal
699ac2c5-90e3-4a74-839e-b6bbc9d5b781,vaccination
699ac2c5-90e3-4a74-839e-b6bbc9d5b781,inflation
699ac2c5-90e3-4a74-839e-b6bbc9d5b781,json
699ac2c5-90e3-4a74-839e-b6bbc9d5b781,biodiversity
2bb1a1ad-a8f8-478e-9f8a-cbe5044e6415,education
2bb1a1ad-a8f8-478e-9f8a-cbe5044e6415,environment
2bb1a1ad-a8f8-478e-9f8a-cbe5044e6415,housing
4451f4f3-551e-425a-979c-ea977b4f4421,health
4451f4f3-551e-425a-979c-ea977b4f4421,infrastructure
4451f4f3-551e-425a-979c-ea977b4f4421,finance
4451f4f3-551e-425a-979c-ea977b4f4421,climate-change
4451f4f3-551e-425a-979c-ea977b4f4421,time-series
4451f4f3-551e-425a-979c-ea977b4f4421,spending
6956a6d2-daf5-4bdf-9a75-972e6360ec9d,mapping
6956a6d2-daf5-4bdf-9a75-972e6360ec9d,tax
6956a6d2-daf5-4bdf-9a75-972e6360ec9d,real-time
6956a6d2-daf5-4bdf-9a75-972e6360ec9d,local
6956a6d2-daf5-4bdf-9a75-972e6360ec9d,wildfire
6956a6d2-daf5-4bdf-9a75-972e6360ec9d,api
5ba84bc3-735b-40b3-afb8-b5c67724c93a,api
5ba84bc3-735b-40b3-afb8-b5c67724c93a,energy
5ba84bc3-735b-40b3-afb8-b5c67724c93a,flood
5ba84bc3-735b-40b3-afb8-b5c67724c93a,environment
5ba84bc3-735b-40b3-afb8-b5c67724c93a,local
5ba84bc3-735b-40b3-afb8-b5c67724c93a,remote-sensing
a16177ea-144e-424c-973c-b098b4ca827d,employment
a16177ea-144e-424c-973c-b098b4ca827d,contracts
06c009c8-a6e7-4575-9942-a60cdd7509f9,federal
06c009c8-a6e7-4575-9942-a60cdd7509f9,grants
6f98e1bf-d2d7-42b3-9d96-3606cfce92cc,flood
6f98e1bf-d2d7-42b3-9d96-3606cfce92cc,time-series
9924d46c-dff0-4ef4-9fc7-13b59d6bacec,vaccination
9924d46c-dff0-4ef4-9fc7-13b59d6bacec,climate-change
9924d46c-dff0-4ef4-9fc7-13b59d6bacec,statistics
9924d46c-dff0-4ef4-9fc7-13b59d6bacec,local
9924d46c-dff0-4ef4-9fc7-13b59d6bacec,hurricane
9924d46c-dff0-4ef4-9fc7-13b59d6bacec,geojson
39a9aa76-cef1-4cfd-a545-4b551a54236b,environment
39a9aa76-cef1-4cfd-a545-4b551a54236b,mortality
39a9aa76-cef1-4cfd-a545-4b551a54236b,gis
39a9aa76-cef1-4cfd-a545-4b551a54236b,csv
2e816a37-896d-4e88-83a3-d94c2e76a3dd,real-time
2e816a37-896d-4e88-83a3-d94c2e76a3dd,wildfire
2e816a37-896d-4e88-83a3-d94c2e76a3dd,annual
2e816a37-896d-4e88-83a3-d94c2e76a3dd,agriculture
2e816a37-896d-4e88-83a3-d94c2e76a3dd,open-data
2e816a37-896d-4e88-83a3-d94c2e76a3dd,health
a90ff4ba-9bd6-487c-8bd9-299f450481f5,budget
a90ff4ba-9bd6-487c-8bd9-299f450481f5,gdp
c11c0a51-b140-470c-a753-01e4822f57e1,climate-change
c11c0a51-b140-470c-a753-01e4822f57e1,inflation
c11c0a51-b140-470c-a753-01e4822f57e1,gis
575e178c-b58b-4f30-b09d-b82a5e53915c,transportation
575e178c-b58b-4f30-b09d-b82a5e53915c,satellite
575e178c-b58b-4f30-b09d-b82a5e53915c,census
575e178c-b58b-4f30-b09d-b82a5e53915c,local
575e178c-b58b-4f30-b09d-b82a5e53915c,earthquake
575e178c-b58b-4f30-b09d-b82a5e53915c,water-quality
bdaacc26-2df9-48dc-ae11-28f362dfd040,air-quality
bdaacc26-2df9-48dc-ae11-28f362dfd040,flood
bdaacc26-2df9-48dc-ae11-28f362dfd040,environment
bdaacc26-2df9-48dc-ae11-28f362dfd040,inflation
3b248d17-22df-4d07-babe-a91926d98b83,tax
3b248d17-22df-4d07-babe-a91926d98b83,earthquake
6ebf38e4-0d32-4053-9aa9-24a3a536a354,budget
6ebf38e4-0d32-4053-9aa9-24a3a536a354,hurricane
6ebf38e4-0d32-4053-9aa9-24a3a536a354,api
6ebf38e4-0d32-4053-9aa9-24a3a536a354,satellite
6ebf38e4-0d32-4053-9aa9-24a3a536a354,csv
a0195880-298a-4831-9a43-73c2c59e18f9,local
a0195880-298a-4831-9a43-73c2c59e18f9,biodiversity
a0195880-298a-4831-9a43-73c2c59e18f9,grants
a0195880-298a-4831-9a43-73c2c59e18f9,tax
a0195880-298a-4831-9a43-73c2c59e18f9,demographics
8d6f1311-1b30-4e7f-b283-2c550fd8e04e,air-quality
8d6f1311-1b30-4e7f-b283-2c550fd8e04e,energy
8d6f1311-1b30-4e7f-b283-2c550fd8e04e,covid-19
8d6f1311-1b30-4e7f-b283-2c550fd8e04e,json
8d6f1311-1b30-4e7f-b283-2c550fd8e04e,open-data
2a5ec236-9d97-4cc8-9a27-aff54051eb9c,api
2a5ec236-9d97-4cc8-9a27-aff54051eb9c,contracts
2a5ec236-9d97-4cc8-9a27-aff54051eb9c,environment
2a5ec236-9d97-4cc8-9a27-aff54051eb9c,population
2a5ec236-9d97-4cc8-9a27-aff54051eb9c,covid-19
42c0f45d-720d-492f-a09d-47348df6785b,gdp
42c0f45d-720d-492f-a09d-47348df6785b,covid-19
a7fde7cc-1276-4ba1-aaca-e54b7e98daa5,mortality
a7fde7cc-1276-4ba1-aaca-e54b7e98daa5,environment
a7fde7cc-1276-4ba1-aaca-e54b7e98daa5,remote-sensing
a7fde7cc-1276-4ba1-aaca-e54b7e98daa5,json
be8e5ce9-5275-4e1d-be38-e7be0f6625f5,education
be8e5ce9-5275-4e1d-be38-e7be0f6625f5,demographics
be8e5ce9-5275-4e1d-be38-e7be0f6625f5,flood
7e6543fc-b52c-4751-8547-830119572352,local
7e6543fc-b52c-4751-8547-830119572352,budget
7e6543fc-b52c-4751-8547-830119572352,tax
7e6543fc-b52c-4751-8547-830119572352,air-quality
7e6543fc-b52c-4751-8547-830119572352,water-quality
8f855797-4680-4b8e-b836-b4c09b5b608b,procurement
8f855797-4680-4b8e-b836-b4c09b5b608b,biodiversity
8f855797-4680-4b8e-b836-b4c09b5b608b,gdp
bba161d0-525a-4ab0-ac83-dade256bdc37,employment
bba161d0-525a-4ab0-ac83-dade256bdc37,gdp
bba161d0-525a-4ab0-ac83-dade256bdc37,education
bba161d0-525a-4ab0-ac83-dade256bdc37,csv
d04260ce-357a-4202-997c-c78dffbdcbee,water-quality
d04260ce-357a-4202-997c-c78dffbdcbee,environment
d04260ce-357a-4202-997c-c78dffbdcbee,local
d04260ce-357a-4202-997c-c78dffbdcbee,earthquake
d04260ce-357a-4202-997c-c78dffbdcbee,vaccination
c71eb76c-7eaf-46f2-81e9-03bcc0e1035f,open-data
c71eb76c-7eaf-46f2-81e9-03bcc0e1035f,survey
4c65d773-6082-41b4-8e8c-c05873fca6d2,annual
4c65d773-6082-41b4-8e8c-c05873fca6d2,agriculture
4c65d773-6082-41b4-8e8c-c05873fca6d2,open-data
4c65d773-6082-41b4-8e8c-c05873fca6d2,local
4c65d773-6082-41b4-8e8c-c05873fca6d2,budget
4c65d773-6082-41b4-8e8c-c05873fca6d2,real-time
cff62652-1969-456e-9913-25d20828eddd,hurricane
cff62652-1969-456e-9913-25d20828eddd,agriculture
cff62652-1969-456e-9913-25d20828eddd,grants
cff62652-1969-456e-9913-25d20828eddd,mortality
cff62652-1969-456e-9913-25d20828eddd,annual
cff62652-1969-456e-9913-25d20828eddd,time-series
8dd37869-4fdf-438b-8d01-58a81e2170f3,biodiversity
8dd37869-4fdf-438b-8d01-58a81e2170f3,vaccination
8dd37869-4fdf-438b-8d01-58a81e2170f3,local
8dd37869-4fdf-438b-8d01-58a81e2170f3,inflation
8e25a1a5-3a37-427b-8245-18257b3ce479,csv
8e25a1a5-3a37-427b-8245-18257b3ce479,housing
8e25a1a5-3a37-427b-8245-18257b3ce479,public-safety
8e25a1a5-3a37-427b-8245-18257b3ce479,remote-sensing
8e25a1a5-3a37-427b-8245-18257b3ce479,finance
556060b3-bb02-4ebb-829b-69eac2239412,housing
556060b3-bb02-4ebb-829b-69eac2239412,open-data
5e1b7897-9f47-4d3f-b932-a5f4055d3698,wildfire
5e1b7897-9f47-4d3f-b932-a5f4055d3698,local
5e1b7897-9f47-4d3f-b932-a5f4055d3698,vaccination
08667fcb-0ed5-4bf8-98f0-b20faa680b25,local
08667fcb-0ed5-4bf8-98f0-b20faa680b25,geojson
08667fcb-0ed5-4bf8-98f0-b20faa680b25,api
08667fcb-0ed5-4bf8-98f0-b20faa680b25,grants
d7c86971-e00d-4256-b86f-f6b6b6e17586,mapping
d7c86971-e00d-4256-b86f-f6b6b6e17586,health
d7c86971-e00d-4256-b86f-f6b6b6e17586,remote-sensing
d7c86971-e00d-4256-b86f-f6b6b6e17586,tax
d7c86971-e00d-4256-b86f-f6b6b6e17586,real-time
d7c86971-e00d-4256-b86f-f6b6b6e17586,satellite
0d9246c5-d989-4c14-b38e-4bef1a683d1f,demographics
0d9246c5-d989-4c14-b38e-4bef1a683d1f,housing
0d9246c5-d989-4c14-b38e-4bef1a683d1f,json
0d9246c5-d989-4c14-b38e-4bef1a683d1f,wildfire
0d9246c5-d989-4c14-b38e-4bef1a683d1f,education
2095b3c9-5d87-4175-80d9-7721bfdfad20,federal
2095b3c9-5d87-4175-80d9-7721bfdfad20,earthquake
1a7b0294-52f2-4afa-a333-4be758683382,statistics
1a7b0294-52f2-4afa-a333-4be758683382,api
1a7b0294-52f2-4afa-a333-4be758683382,flood
86aab308-3e4d-412e-8af3-b88b469ed0b7,agriculture
86aab308-3e4d-412e-8af3-b88b469ed0b7,gdp
86aab308-3e4d-412e-8af3-b88b469ed0b7,infrastructure
86aab308-3e4d-412e-8af3-b88b469ed0b7,local
86aab308-3e4d-412e-8af3-b88b469ed0b7,population
aa19aeb9-c9fb-4022-b143-0e6a6992a160,open-data
aa19aeb9-c9fb-4022-b143-0e6a6992a160,local
aa19aeb9-c9fb-4022-b143-0e6a6992a160,infrastructure
aa19aeb9-c9fb-4022-b143-0e6a6992a160,remote-sensing
11a4f9ae-51bd-4f77-8858-d48ab3b2b299,water-quality
11a4f9ae-51bd-4f77-8858-d48ab3b2b299,budget
11a4f9ae-51bd-4f77-8858-d48ab3b2b299,environment
51a9dc73-23d0-44bf-9aab-8090141cc81d,mortality
51a9dc73-23d0-44bf-9aab-8090141cc81d,mapping
51a9dc73-23d0-44bf-9aab-8090141cc81d,statistics
51a9dc73-23d0-44bf-9aab-8090141cc81d,federal
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,census
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,public-safety
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,open-data
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,education
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,federal
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,housing
cb39b67f-dd55-4bcf-875b-dacc549eda3f,climate-change
cb39b67f-dd55-4bcf-875b-dacc549eda3f,grants
cb39b67f-dd55-4bcf-875b-dacc549eda3f,energy
cb39b67f-dd55-4bcf-875b-dacc549eda3f,transportation
cb39b67f-dd55-4bcf-875b-dacc549eda3f,tax
cb39b67f-dd55-4bcf-875b-dacc549eda3f,air-quality
