dataset_uuid,topic_name
9c58c851-db8d-4f2f-8ad5-e117d222dca3,Education
b7040d02-e5be-4f86-b291-0caa6764b48e,Water
b7040d02-e5be-4f86-b291-0caa6764b48e,Social Services
6bd1e76e-7ef4-43f2-86e4-de53174956f6,Public Safety
6bd1e76e-7ef4-43f2-86e4-de53174956f6,Education
6bd1e76e-7ef4-43f2-86e4-de53174956f6,Criminal Justice
b892af56-2dad-4a4b-b303-ba507526731d,Weather
b892af56-2dad-4a4b-b303-ba507526731d,Business
5de9a8c4-5f8d-428f-86b1-67f37b71be6e,Geospatial
69223103-b25e-4e6e-ba87-a0c7d36b7961,Environment
305ea316-9b7e-49f5-8dfe-349bef51277e,Elections
305ea316-9b7e-49f5-8dfe-349bef51277e,Science & Research
6668e10f-3a29-45ee-b631-428f643d7d81,Elections
6668e10f-3a29-45ee-b631-428f643d7d81,Weather
6668e10f-3a29-45ee-b631-428f643d7d81,Social Services
3b206dd0-0b00-48d4-87ef-2ba85a5b4dee,Elections
3b206dd0-0b00-48d4-87ef-2ba85a5b4dee,Health
3b206dd0-0b00-48d4-87ef-2ba85a5b4dee,Agriculture
522a7f7a-c069-4e46-822c-5eb81b123dab,Science & Research
1d8b791b-7adb-49ae-a51c-8f969f901fd8,Elections
1d8b791b-7adb-49ae-a51c-8f969f901fd8,Labor
704bda8e-5fd4-4361-b349-1b38ad7b2f80,Geospatial
22e402fb-49e9-4f4f-aec2-076df2f5c7c3,Science & Research
22e402fb-49e9-4f4f-aec2-076df2f5c7c3,Climate
1c1deec5-fe39-4bf1-afe3-d2a677348cec,Education
1c1deec5-fe39-4bf1-afe3-d2a677348cec,Business
7ecec07f-c4a0-48c5-92f4-8447fdd7a4d3,Weather
7ecec07f-c4a0-48c5-92f4-8447fdd7a4d3,Public Safety
7ecec07f-c4a0-48c5-92f4-8447fdd7a4d3,Transportation
bdf25e33-aaa1-476c-8598-eb86eefd41f4,Environment
ccae88bb-1c3c-416a-8b23-727f9176aa36,Demographics
ccae88bb-1c3c-416a-8b23-727f9176aa36,Housing
f41211f3-4fbe-4676-b0ee-d0960b502d8a,Demographics
f41211f3-4fbe-4676-b0ee-d0960b502d8a,Science & Research
f41211f3-4fbe-4676-b0ee-d0960b502d8a,Water
b9baacb0-8912-41dc-beaf-07901db86f11,Transportation
a487a388-7603-429e-bfef-ccaa62340700,Finance
a487a388-7603-429e-bfef-ccaa62340700,Environment
27321762-1e43-4d03-bad5-8fdf24395b76,Housing
27321762-1e43-4d03-bad5-8fdf24395b76,Labor
27321762-1e43-4d03-bad5-8fdf24395b76,Health
66967a36-5206-457f-8bca-b7695c8f7314,Science & Research
aea92ae8-85f2-4df5-bdcd-9af197128711,Criminal Justice
aea92ae8-85f2-4df5-bdcd-9af197128711,Business
f7dc57f6-376a-4089-b0af-8fc25096ef4b,Education
f7dc57f6-376a-4089-b0af-8fc25096ef4b,Business
676ffdc9-b7cd-41e1-9c23-8096fd7e5f4b,Energy
676ffdc9-b7cd-41e1-9c23-8096fd7e5f4b,Science & Research
676ffdc9-b7cd-41e1-9c23-8096fd7e5f4b,Elections
905a4252-7b1e-4773-b501-c1b543c15581,Weather
905a4252-7b1e-4773-b501-c1b543c15581,Criminal Justice
905a4252-7b1e-4773-b501-c1b543c15581,Climate
90470a82-3ea3-4eac-ac80-e4140b676ffe,Elections
85a0d028-2196-440a-95b6-c91cd883382d,Elections
a5fd1641-702e-44e5-ba1d-0ff939dde908,Environment
1e6c9763-f188-4356-9310-d3568ba2e3a0,Housing
595acca3-b83c-44b9-b15d-2e53df31a90e,Agriculture
595acca3-b83c-44b9-b15d-2e53df31a90e,Climate
2a4fa545-f237-4ee3-aaab-bd8a0f78d4b8,Transportation
45d4aea3-8936-4402-9575-38def0748e55,Elections
0984cb4c-5772-4da3-9bc1-d97653685519,Public Safety
0984cb4c-5772-4da3-9bc1-d97653685519,Elections
fff63025-b60b-4e92-83cd-254c92019fac,Housing
453fc0d4-05a0-47c7-8525-fe96c4db04a2,Demographics
d41528cd-3d4f-4c2e-bc66-3f651c8817bd,Public Safety
7fc43663-7331-492e-9037-36a355817293,Weather
7fc43663-7331-492e-9037-36a355817293,Labor
9fdc4d3b-e501-4a42-af9c-6e7d15ff0a41,Public Safety
9fdc4d3b-e501-4a42-af9c-6e7d15ff0a41,Finance
9f7d62f4-832c-463f-8fe6-7ea6c5af7056,Social Services
9f7d62f4-832c-463f-8fe6-7ea6c5af7056,Climate
9f7d62f4-832c-463f-8fe6-7ea6c5af7056,Criminal Justice
93d6182a-85fc-4eed-9ad5-3d96eb3e919a,Housing
93d6182a-85fc-4eed-9ad5-3d96eb3e919a,Public Safety
93d6182a-85fc-4eed-9ad5-3d96eb3e919a,Elections
050f8f0a-d63b-4a04-b389-033c7f55e441,Agriculture
050f8f0a-d63b-4a04-b389-033c7f55e441,Demographics
050f8f0a-d63b-4a04-b389-033c7f55e441,Business
c2c48c46-c57a-4901-9d33-6ae6af4c110b,Water
c2c48c46-c57a-4901-9d33-6ae6af4c110b,Criminal Justice
bc248d23-59a7-41ef-9345-a4bcb3fcc9f1,Labor
1e0cc81d-51a0-4219-862e-7f8f32215b4c,Weather
1e0cc81d-51a0-4219-862e-7f8f32215b4c,Labor
1e0cc81d-51a0-4219-862e-7f8f32215b4c,Transportation
271c784e-4cc8-450a-b4b4-a0248a108ba9,Housing
271c784e-4cc8-450a-b4b4-a0248a108ba9,Public Safety
3e452544-9765-4229-b263-f77c0bcad250,Elections
3e452544-9765-4229-b263-f77c0bcad250,Criminal Justice
3e452544-9765-4229-b263-f77c0bcad250,Energy
4dd29c56-0872-4322-bd7a-5fb3826c443a,Science & Research
4dd29c56-0872-4322-bd7a-5fb3826c443a,Housing
989aa17d-6050-416f-803a-6d5ee8dc9282,Environment
989aa17d-6050-416f-803a-6d5ee8dc9282,Elections
989aa17d-6050-416f-803a-6d5ee8dc9282,Agriculture
83b83512-b8d3-4095-8565-8da05d4123ae,Climate
83b83512-b8d3-4095-8565-8da05d4123ae,Demographics
e948626f-5dbf-4110-b9a4-549c39e32ea4,Environment
e948626f-5dbf-4110-b9a4-549c39e32ea4,Climate
dde7aa6e-d7d5-4125-8177-4400129f59cb,Business
dde7aa6e-d7d5-4125-8177-4400129f59cb,Finance
e5db42c1-2164-4fdb-bfc3-5fa427a752b1,Weather
00169911-13e5-41ca-a922-d4a9272dc956,Finance
a5dbe742-219d-42c2-bbae-681d2df93150,Finance
a5dbe742-219d-42c2-bbae-681d2df93150,Weather
51a74535-dfaa-48dd-84f8-1f92aa5a2709,Labor
51a74535-dfaa-48dd-84f8-1f92aa5a2709,Housing
51a74535-dfaa-48dd-84f8-1f92aa5a2709,Energy
d83d6563-38cb-4f58-a940-b338ab63fe37,Climate
d83d6563-38cb-4f58-a940-b338ab63fe37,Energy
d83d6563-38cb-4f58-a940-b338ab63fe37,Elections
abefd240-dd8b-48a9-abbd-e10cdd0a00fa,Education
abefd240-dd8b-48a9-abbd-e10cdd0a00fa,Business
d187b042-9f80-474a-bd3e-66c695df06c1,Science & Research
186253cb-0712-474c-9b1a-61d14b3d0bab,Housing
186253cb-0712-474c-9b1a-61d14b3d0bab,Geospatial
186253cb-0712-474c-9b1a-61d14b3d0bab,Weather
a26a6d7c-c84f-4712-8ead-80700729f04a,Education
a26a6d7c-c84f-4712-8ead-80700729f04a,Agriculture
a26a6d7c-c84f-4712-8ead-80700729f04a,Finance
40343dad-a192-4c60-924d-8fc927b40987,Social Services
40343dad-a192-4c60-924d-8fc927b40987,Agriculture
40343dad-a192-4c60-924d-8fc927b40987,Labor
b1a4f5c8-5a31-43ea-a89d-26c755010fd0,Finance
b1a4f5c8-5a31-43ea-a89d-26c755010fd0,Agriculture
cd00ae35-2deb-4175-87ab-5da3fd5c9633,Science & Research
572370bb-e739-4356-8682-06e33df4b3bd,Health
27930d17-8669-4dbf-bcab-cab9b5068326,Climate
27930d17-8669-4dbf-bcab-cab9b5068326,Geospatial
f5470ee8-037d-4fba-ba09-8c642fed7a65,Water
f5470ee8-037d-4fba-ba09-8c642fed7a65,Elections
e031c4e6-311f-4e52-a275-f033dc605422,Environment
e031c4e6-311f-4e52-a275-f033dc605422,Transportation
e031c4e6-311f-4e52-a275-f033dc605422,Finance
3177b9b5-f571-455e-ac12-d57cba74bdf1,Education
4006accd-6281-49d4-b012-b15e3ae1ed4b,Demographics
4006accd-6281-49d4-b012-b15e3ae1ed4b,Labor
950bd19b-b19d-44f8-b378-118f9364b85f,Health
950bd19b-b19d-44f8-b378-118f9364b85f,Science & Research
5c5c9d4f-4656-421e-b3ea-fe2d1722fb7c,Criminal Justice
5c5c9d4f-4656-421e-b3ea-fe2d1722fb7c,Climate
8fdd44aa-66e1-452f-ab2a-6ce22e53c2c7,Transportation
8fdd44aa-66e1-452f-ab2a-6ce22e53c2c7,Weather
8fdd44aa-66e1-452f-ab2a-6ce22e53c2c7,Labor
2840c5d6-c02b-49f9-b04f-f6932ea45117,Business
68b686f0-7778-4694-9274-ed57ff3cc759,Geospatial
ead23c7d-e98a-4392-b0c5-bf0d79a1e207,Elections
ead23c7d-e98a-4392-b0c5-bf0d79a1e207,Water
ead23c7d-e98a-4392-b0c5-bf0d79a1e207,Agriculture
a77fa14c-67e4-4df1-a648-6ffd15d6e40d,Criminal Justice
2990550d-e14b-4178-badf-e129d07ba2d4,Finance
2990550d-e14b-4178-badf-e129d07ba2d4,Labor
2990550d-e14b-4178-badf-e129d07ba2d4,Climate
7bd6e752-9950-402d-a893-1214f91758d5,Education
7bd6e752-9950-402d-a893-1214f91758d5,Labor
7bd6e752-9950-402d-a893-1214f91758d5,Housing
4d86e2d4-57d2-4aa3-8428-cd71644ecc1d,Criminal Justice
4d86e2d4-57d2-4aa3-8428-cd71644ecc1d,Social Services
4d86e2d4-57d2-4aa3-8428-cd71644ecc1d,Weather
4d885a73-7b1c-4491-99a9-5e89ef261ca0,Demographics
4d885a73-7b1c-4491-99a9-5e89ef261ca0,Energy
2c42d07b-abf3-4a9a-8e4e-8717cdaf706d,Agriculture
71142de9-1fee-4e0f-914c-3e3fd288a4ed,Criminal Justice
71142de9-1fee-4e0f-914c-3e3fd288a4ed,Elections
71142de9-1fee-4e0f-914c-3e3fd288a4ed,Labor
d2530a0a-b557-47af-a087-ba32d0f6c467,Public Safety
d2530a0a-b557-47af-a087-ba32d0f6c467,Elections
d2530a0a-b557-47af-a087-ba32d0f6c467,Science & Research
d03613bf-39ce-48ce-959c-5f2cb0aa2218,Water
49a62bfc-dc1c-4875-83bc-3300f18805cc,Demographics
49a62bfc-dc1c-4875-83bc-3300f18805cc,Water
1d5ca6ad-dc4d-41ef-b94f-4511f8e10433,Health
1d5ca6ad-dc4d-41ef-b94f-4511f8e10433,Climate
4f0b529f-802f-4113-a860-a4426313fcdd,Social Services
0d2a6435-2f8f-4c09-ae49-2c212e7844e7,Social Services
0d2a6435-2f8f-4c09-ae49-2c212e7844e7,Education
0d2a6435-2f8f-4c09-ae49-2c212e7844e7,Finance
ba3d8e9d-3faf-479f-8704-63a59f3dd4e7,Education
ba3d8e9d-3faf-479f-8704-63a59f3dd4e7,Science & Research
ba3d8e9d-3faf-479f-8704-63a59f3dd4e7,Climate
f8ad92a3-7e59-40f6-9653-51b7b0dd4369,Finance
f8ad92a3-7e59-40f6-9653-51b7b0dd4369,Geospatial
18c89eb2-59c8-47ea-aa17-598979ed5940,Social Services
18c89eb2-59c8-47ea-aa17-598979ed5940,Health
5a489214-f0f4-41f6-a54c-59266bf793f0,Energy
6752b55e-80c3-4d0c-a85c-bca62025c318,Environment
c718cb53-4b8b-4993-8460-e9f3edc59896,Elections
c718cb53-4b8b-4993-8460-e9f3edc59896,Labor
07b6b181-9bdd-42bb-8f56-91ed717c5bc2,Demographics
fc4e0b3a-4587-40f9-87cd-8f74874bc8c7,Labor
3efe514b-d6a0-45e9-b1e0-12873337cad3,Elections
3efe514b-d6a0-45e9-b1e0-12873337cad3,Criminal Justice
174236e3-85a6-447f-9e85-83ee9057a803,Labor
174236e3-85a6-447f-9e85-83ee9057a803,Agriculture
34d7ebf8-c024-4eba-8be0-e8728b435a2d,Social Services
e0a92788-bc8b-446f-b125-8451a76efb92,Energy
92f7a392-345f-4d28-807d-83e9e6e23015,Business
92f7a392-345f-4d28-807d-83e9e6e23015,Public Safety
92f7a392-345f-4d28-807d-83e9e6e23015,Housing
22f05798-8590-4654-94d4-f5b289ab9d6c,Education
22f05798-8590-4654-94d4-f5b289ab9d6c,Environment
1d979c8d-08f0-47a1-98c6-f76b20ca43e9,Labor
581f7135-95ff-4ac3-a4f0-e3582575ec7e,Business
581f7135-95ff-4ac3-a4f0-e3582575ec7e,Education
3de1f8a0-ab19-416d-be5b-9b37816a3378,Public Safety
3de1f8a0-ab19-416d-be5b-9b37816a3378,Weather
3de1f8a0-ab19-416d-be5b-9b37816a3378,Agriculture
cbb0fb41-62d6-49be-aaeb-bcbb48dcce94,Education
cbb0fb41-62d6-49be-aaeb-bcbb48dcce94,Weather
cbb0fb41-62d6-49be-aaeb-bcbb48dcce94,Agriculture
7d85d6e8-7a25-495d-85b6-3666514844b7,Demographics
c6e21db4-4567-443d-9dd6-926aa804f2f5,Demographics
726442bd-accd-4e2a-82bf-d4de73f18f00,Public Safety
726442bd-accd-4e2a-82bf-d4de73f18f00,Science & Research
e3eadb93-8648-4d63-8742-415e53a64e92,Business
53955afc-b6f2-40fc-a78d-19ab347a8ba5,Housing
53955afc-b6f2-40fc-a78d-19ab347a8ba5,Transportation
53955afc-b6f2-40fc-a78d-19ab347a8ba5,Social Services
2cd2f528-87a5-4d47-8481-54705e700057,Public Safety
2cd2f528-87a5-4d47-8481-54705e700057,Finance
864c1aab-f4bf-4598-9709-ef152c57aa4f,Geospatial
864c1aab-f4bf-4598-9709-ef152c57aa4f,Water
e67e9188-d4bf-4e90-a4fa-cbcd23141a8a,Agriculture
e67e9188-d4bf-4e90-a4fa-cbcd23141a8a,Public Safety
7dfd7016-99c5-4edc-a5c2-0ebc8fcd5fc8,Water
7dfd7016-99c5-4edc-a5c2-0ebc8fcd5fc8,Criminal Justice
7dfd7016-99c5-4edc-a5c2-0ebc8fcd5fc8,Business
8a180db8-aa95-4ed8-8cf9-73ae92c3c63a,Public Safety
a5d15540-9fcb-4d1e-a211-6b30b8c07092,Science & Research
a5d15540-9fcb-4d1e-a211-6b30b8c07092,Public Safety
a5d15540-9fcb-4d1e-a211-6b30b8c07092,Criminal Justice
e41de420-be3d-4b50-bb07-6dd80320857c,Labor
e41de420-be3d-4b50-bb07-6dd80320857c,Health
e41de420-be3d-4b50-bb07-6dd80320857c,Business
18840576-e5c4-46ed-9815-9a96ede10110,Agriculture
18840576-e5c4-46ed-9815-9a96ede10110,Energy
a23532db-a18b-4f4b-a100-8fa669f4e2a7,Environment
a23532db-a18b-4f4b-a100-8fa669f4e2a7,Social Services
d77a2dae-20d4-4944-ad15-1f8c30efd4a7,Climate
d77a2dae-20d4-4944-ad15-1f8c30efd4a7,Social Services
5933b7d0-fb53-46a8-a514-f1efc1aac370,Water
40b1697b-b890-422d-b8e4-069ea579fe48,Labor
40b1697b-b890-422d-b8e4-069ea579fe48,Criminal Justice
40b1697b-b890-422d-b8e4-069ea579fe48,Transportation
298a45a3-5f53-46d9-87ea-7ba82e6b9518,Water
298a45a3-5f53-46d9-87ea-7ba82e6b9518,Weather
002260c5-cdc8-4082-b9ab-e8629e6160b7,Labor
002260c5-cdc8-4082-b9ab-e8629e6160b7,Geospatial
002260c5-cdc8-4082-b9ab-e8629e6160b7,Housing
3b6b7239-6f7f-4a4b-982f-371dc0b12d77,Weather
3b6b7239-6f7f-4a4b-982f-371dc0b12d77,Energy
3b6b7239-6f7f-4a4b-982f-371dc0b12d77,Climate
ab2899d8-4a62-49f3-ba78-f34a9f68844b,Geospatial
fbe34e9f-01ca-48d7-be16-df41bf27fb2e,Housing
fbe34e9f-01ca-48d7-be16-df41bf27fb2e,Social Services
bb82ca73-143f-40ae-af3b-e63f4484f9cb,Labor
39bbe4dd-57f9-44f4-a593-c672554b11aa,Energy
39bbe4dd-57f9-44f4-a593-c672554b11aa,Weather
3763822b-7a3b-4bda-a307-350139926cfd,Water
3763822b-7a3b-4bda-a307-350139926cfd,Environment
dc22bb9a-cf9e-4269-9575-997341de91d2,Energy
dc22bb9a-cf9e-4269-9575-997341de91d2,Weather
f46e043d-d36a-44c2-a823-5581bfbe564c,Business
f46e043d-d36a-44c2-a823-5581bfbe564c,Water
34518f7f-31ab-41ce-af67-ea4ac585a6da,Public Safety
34518f7f-31ab-41ce-af67-ea4ac585a6da,Energy
df3a4aa0-a57c-41ab-82f8-dc9a5e7e622e,Climate
df3a4aa0-a57c-41ab-82f8-dc9a5e7e622e,Housing
4112a34e-07e7-4f55-9b55-10e78791d35b,Business
92437fd4-6914-4e3d-997f-ccb577888c15,Health
92437fd4-6914-4e3d-997f-ccb577888c15,Elections
92437fd4-6914-4e3d-997f-ccb577888c15,Water
cce40875-2295-4bb5-96ae-8f6ed7029055,Water
cce40875-2295-4bb5-96ae-8f6ed7029055,Housing
cce40875-2295-4bb5-96ae-8f6ed7029055,Labor
b44112fa-771f-4716-8c3b-6e39594d9351,Criminal Justice
b44112fa-771f-4716-8c3b-6e39594d9351,Geospatial
f7328277-3c69-4ce9-946e-69f83834b46c,Public Safety
38f3f668-afdf-4831-a7fa-605f98045482,Elections
38f3f668-afdf-4831-a7fa-605f98045482,Health
38f3f668-afdf-4831-a7fa-605f98045482,Science & Research
84d3a4fe-642e-4520-bc41-ee428ec976a3,Demographics
84d3a4fe-642e-4520-bc41-ee428ec976a3,Agriculture
c8eec241-1536-49b4-bc9c-21d46bb6f716,Agriculture
9fe09961-a28f-4a45-a0d4-c99b382aca71,Finance
9fe09961-a28f-4a45-a0d4-c99b382aca71,Education
9fe09961-a28f-4a45-a0d4-c99b382aca71,Housing
f7a5a87f-e595-43b7-ade3-9c17aeea6ce6,Social Services
f7a5a87f-e595-43b7-ade3-9c17aeea6ce6,Demographics
f7a5a87f-e595-43b7-ade3-9c17aeea6ce6,Elections
451fc00e-c957-4f85-8ad7-961d77ea9c9b,Education
b4fe45b4-4d6b-436d-8b68-99593eca9bed,Housing
b4fe45b4-4d6b-436d-8b68-99593eca9bed,Education
4adb6736-41c6-4a4c-ab45-fddc1a305051,Transportation
4adb6736-41c6-4a4c-ab45-fddc1a305051,Social Services
4adb6736-41c6-4a4c-ab45-fddc1a305051,Environment
9a0b0a96-14aa-420d-b8b0-a58e1d57049a,Criminal Justice
9a0b0a96-14aa-420d-b8b0-a58e1d57049a,Finance
2a305c9a-635a-4a00-8aae-0f5c7fea51bf,Water
2a305c9a-635a-4a00-8aae-0f5c7fea51bf,Social Services
bc911559-02a4-4def-9805-c623d0260b4f,Environment
891ce6d7-5c51-40ed-8185-533bc97986cb,Labor
891ce6d7-5c51-40ed-8185-533bc97986cb,Education
b726fbbf-f89a-4c81-802a-b3393304d0ec,Finance
b726fbbf-f89a-4c81-802a-b3393304d0ec,Transportation
7dc9326b-4c96-4b8f-8076-d2feeda6f762,Business
7dc9326b-4c96-4b8f-8076-d2feeda6f762,Housing
c8d5a0d0-3fa9-4a12-b00f-fc0903216387,Public Safety
c8d5a0d0-3fa9-4a12-b00f-fc0903216387,Social Services
c8d5a0d0-3fa9-4a12-b00f-fc0903216387,Labor
8b41a2cf-fe49-4fe9-bc72-e658ce6652ee,Demographics
8b41a2cf-fe49-4fe9-bc72-e658ce6652ee,Science & Research
72c39f4e-2232-49ae-a791-03b4697d08c2,Housing
36c920ae-72af-48fd-ab6e-02e93fe50307,Energy
8cb7cdc4-ed38-47a3-b852-f72126ec9b91,Labor
604c3300-b7f9-4f68-a371-4bf7f8a341e4,Agriculture
604c3300-b7f9-4f68-a371-4bf7f8a341e4,Housing
604c3300-b7f9-4f68-a371-4bf7f8a341e4,Demographics
0f75cff8-36ff-453c-bb1a-ec1a463c32a0,Public Safety
0f75cff8-36ff-453c-bb1a-ec1a463c32a0,Agriculture
7081ad63-799f-404d-b29d-f816d31d9fb4,Health
7081ad63-799f-404d-b29d-f816d31d9fb4,Social Services
5ee139c0-1786-479d-9c7c-fd1865a14b4a,Weather
dca0300f-ec77-4233-95ce-f7556a7a57f7,Water
dca0300f-ec77-4233-95ce-f7556a7a57f7,Transportation
dca0300f-ec77-4233-95ce-f7556a7a57f7,Business
fac4bf3d-148f-4f37-aede-3bd19bb73fd8,Transportation
fac4bf3d-148f-4f37-aede-3bd19bb73fd8,Geospatial
fac4bf3d-148f-4f37-aede-3bd19bb73fd8,Science & Research
e5432dc8-b152-4bb2-a26a-95951b2e4a9e,Water
e5432dc8-b152-4bb2-a26a-95951b2e4a9e,Environment
e5432dc8-b152-4bb2-a26a-95951b2e4a9e,Public Safety
8e04750b-8e39-4c7c-9e4d-85dfcb6363e5,Weather
8e04750b-8e39-4c7c-9e4d-85dfcb6363e5,Housing
8e04750b-8e39-4c7c-9e4d-85dfcb6363e5,Climate
371fb6ca-0163-494b-a983-b597f72a3423,Demographics
371fb6ca-0163-494b-a983-b597f72a3423,Housing
371fb6ca-0163-494b-a983-b597f72a3423,Climate
13cf58c1-72fd-45a1-afe0-c527f99eba0e,Environment
557bebcc-67da-4e09-bef7-84d188f86513,Criminal Justice
ddc12767-5f83-4a08-8d8b-4756980448d8,Climate
ddc12767-5f83-4a08-8d8b-4756980448d8,Housing
3936a3f8-00c5-4fd4-89dd-0110037a47f3,Transportation
3936a3f8-00c5-4fd4-89dd-0110037a47f3,Health
7f310e91-69be-4ae6-a899-64d3a8ecad30,Demographics
7f310e91-69be-4ae6-a899-64d3a8ecad30,Education
7f310e91-69be-4ae6-a899-64d3a8ecad30,Agriculture
a699ab3f-ab6f-4884-9fe9-6b055ad9815a,Environment
23be4eff-bcdb-4417-aad8-4c10da1dee4b,Water
4636bc8d-f941-42d0-8917-e9780741817b,Health
4636bc8d-f941-42d0-8917-e9780741817b,Finance
7a4c9b55-f018-4a3e-9732-10209c4e155f,Education
f2a900f2-1033-4995-a00a-b07a587a36b4,Geospatial
f2a900f2-1033-4995-a00a-b07a587a36b4,Energy
f2a900f2-1033-4995-a00a-b07a587a36b4,Environment
09eee19d-5660-491f-a8ce-c9d60a369e24,Weather
09eee19d-5660-491f-a8ce-c9d60a369e24,Transportation
657896e6-5965-4865-8593-de080eb39642,Transportation
e9257a52-5c93-4e06-8aec-56da9e641c67,Criminal Justice
e9257a52-5c93-4e06-8aec-56da9e641c67,Health
9a9b2829-38be-47d1-b718-bee2ef685f36,Agriculture
9a9b2829-38be-47d1-b718-bee2ef685f36,Education
9a9b2829-38be-47d1-b718-bee2ef685f36,Elections
63327198-c7f8-4dbd-a142-ba919602c310,Labor
27747872-d508-4b0a-b9df-63eda64ad3da,Transportation
27747872-d508-4b0a-b9df-63eda64ad3da,Public Safety
27747872-d508-4b0a-b9df-63eda64ad3da,Demographics
c3b46f36-265e-469a-95b0-31a44d393eab,Labor
6b5b84a5-67de-4606-b08c-28571b24a5c3,Elections
6b5b84a5-67de-4606-b08c-28571b24a5c3,Transportation
0b48c474-8122-4e39-b478-f9f9f30fd2b3,Labor
0b48c474-8122-4e39-b478-f9f9f30fd2b3,Health
8d627dc5-f79a-45b1-8515-7f3d06fee5ea,Elections
329d93e2-0e1e-4fd4-868d-c91d966bac16,Health
329d93e2-0e1e-4fd4-868d-c91d966bac16,Weather
329d93e2-0e1e-4fd4-868d-c91d966bac16,Water
448d843a-22bd-4f48-9a5c-07edcd3f506a,Criminal Justice
448d843a-22bd-4f48-9a5c-07edcd3f506a,Water
9682d8aa-fdb0-44db-a493-0b9a09bccda7,Science & Research
8d62caf8-5481-4573-8f1f-78eb4545d274,Public Safety
8d62caf8-5481-4573-8f1f-78eb4545d274,Weather
beabbf07-c8f5-4c81-8cb3-1972a37263b3,Criminal Justice
beabbf07-c8f5-4c81-8cb3-1972a37263b3,Water
0def726d-b39b-4d51-bdf2-913d56a3497b,Labor
baae0fde-bcfd-4b68-8fb3-6ed1a546bc26,Weather
baae0fde-bcfd-4b68-8fb3-6ed1a546bc26,Transportation
5d57f9dd-3148-4714-92e8-a18143e83bdf,Weather
9e8829a1-231b-4ff7-939c-3cb088fcb349,Elections
9e8829a1-231b-4ff7-939c-3cb088fcb349,Education
72481657-2949-4868-81b6-a1e7e76f0394,Housing
72481657-2949-4868-81b6-a1e7e76f0394,Environment
72481657-2949-4868-81b6-a1e7e76f0394,Public Safety
e624c0df-d052-4cf3-9a07-85c662045af8,Finance
e624c0df-d052-4cf3-9a07-85c662045af8,Water
11733e55-7149-4953-96e5-82596aa94e3c,Climate
11733e55-7149-4953-96e5-82596aa94e3c,Elections
11733e55-7149-4953-96e5-82596aa94e3c,Criminal Justice
17e5a208-b472-4e3d-8cd2-a7d16e6793c0,Geospatial
17e5a208-b472-4e3d-8cd2-a7d16e6793c0,Health
17e5a208-b472-4e3d-8cd2-a7d16e6793c0,Climate
62540b88-366d-4c7b-8987-564d4b285003,Water
62540b88-366d-4c7b-8987-564d4b285003,Agriculture
62540b88-366d-4c7b-8987-564d4b285003,Environment
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,Energy
df8ff8f9-e6e6-4a65-8875-8c3c254e5e07,Science & Research
9bf894ad-0de3-440e-97c1-b9e86cbc79cc,Criminal Justice
9292a4bf-b5fd-4632-8447-6005ee04dfa7,Water
9292a4bf-b5fd-4632-8447-6005ee04dfa7,Elections
9292a4bf-b5fd-4632-8447-6005ee04dfa7,Criminal Justice
84126262-bc53-4981-84ff-5540eb02bfb5,Energy
84126262-bc53-4981-84ff-5540eb02bfb5,Demographics
11639c1a-1a68-4b97-b0b7-f752da525de8,Environment
11639c1a-1a68-4b97-b0b7-f752da525de8,Science & Research
e88c993f-fb18-440c-8dea-a4f7267c49a6,Environment
4cc6b852-97f0-4733-aeee-7f2186f11e1b,Social Services
4cc6b852-97f0-4733-aeee-7f2186f11e1b,Geospatial
9371111c-ba7b-416e-b81c-f1128480a4e6,Demographics
14dd711d-ed2e-4875-a1bd-b096143d4f96,Social Services
14dd711d-ed2e-4875-a1bd-b096143d4f96,Demographics
efcd74fd-0062-4f98-ab6b-02b5e5de5ee1,Finance
52736be6-f95f-44e9-9ccb-0b108497e408,Housing
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,Business
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,Finance
49f291b3-8a3e-4474-88e0-8bfaa0ae8e6d,Demographics
5f52898a-02cb-4558-ac30-257232b64e08,Energy
def06936-bf3f-47a0-8a51-35965c0da85f,Transportation
45329aa5-e5c8-4901-9d31-a1f9fee43357,Environment
754a9bc8-a0cf-45c0-850e-d5e6ef12b0dc,Elections
797a56f8-ef15-4033-a6f0-4f1bdc002573,Health
797a56f8-ef15-4033-a6f0-4f1bdc002573,Public Safety
797a56f8-ef15-4033-a6f0-4f1bdc002573,Geospatial
fc71ccdc-e02a-4c19-9264-d1d17f885789,Demographics
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,Public Safety
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,Water
2a10ca49-5ccc-413e-a4a9-b72ed13127e5,Weather
ff284128-2236-47aa-9727-4b3c0b9cb6fa,Geospatial
ff284128-2236-47aa-9727-4b3c0b9cb6fa,Public Safety
ff284128-2236-47aa-9727-4b3c0b9cb6fa,Agriculture
696658d6-9ce4-48ba-9253-bcb5584e7746,Finance
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,Education
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,Water
c07ccff2-e1d7-4cab-a82a-c5b890d5859e,Health
5e423470-8163-49e9-ab18-968a7ad27038,Health
